ID,EN,TH
XUN_SUCCESS2,"Is it that, Le'mer? Such grief, can end? Che' can end?<page>Ullll, eh nai dear love. Che' too can end.",
BIGCAT_TAIL_HIT,"Is it you bothering about my tail? Rest is somewhat disturbed, but I find that sensation not unpleasant..Ohr..Ohr...Ohrmm.",
CLOTH_FUNG_MEET,"Ah ha! The tiny steps of a tiny creature. You got the look of an adventurer, so we've much in common.<page>Searching for dangerous places aye? Well you're on the right track.<page>A long necked critter warned me of a tribe deeper down. Warrior sorts, so she says and I'm itching for some serious combat.",
GIRAFFE_UPPER,"Mmmf, delicious.",
TUK_INTRO,Mmmnnnnnnngghhh... Don't take something if it isn't yours. That's the law.<page>Everything you see... it belongs to me.<page>Don't be angry. I'll share my food with you... if you give me Geo.,
XUN_HAVE_FLOWER2,Her grave lies in the middle of the Queen's old retreat. It's a far journey from here and you've already learned how dangerous those paths can be.<page>Be safe...And be more careful. Me'hon.,
MOSS_CULTIST_DREAM,...Blinding...Rising...Never be empty...,
TISO_BENCH_REPEAT,Leave me be. It's the arena I seek. I've already wasted far too long on these cursed roads.,
CLOTH_QG_REPEAT,"Stay alive my friend. Whatever you seek in here, I'm sure that tribe won't look lightly on our intrusion.",
CLOTH_TRAMWAY_MEET,"Oh! Ahh. Such a tiny creature, yet you dealt with all of those beasts?<page>I wasn't hiding, if that's what you're thinking. Just waiting for the right moment to pounce!...No... I can't speak such a lie... I was hiding.<page>Those ghastly things chased me and I ran. If you hadn't come along, who knows if I'd ever have survived.<page>Others take me for a fearsome warrior, what with my impressive size, but this kingdom's beasts, I wonder if I'm just no match for them?...<page>...",
GIRAFFE_DREAM,"This little creature looks tasty. I wonder, should I eat it? The others around here were awfully bland.",
LITTLE_FOOL_REFUSE,You won't make a contribution? No one ever won glory by clinging to their Geo...,
XUN_KING_BRAND,"Le'mer, takes that heavy mantle...Che' wouldn't wish it upon one. Having served that brand at its great height, che' knows well what suffering it brings. Enough to turn nym'King to flee or fair Knights to mourning.",
MASK_MAKER_REPEAT3,A mask! A face! Does it need one? Does it not? To define. To focus. To exist.,
LITTLE_FOOL_MEET,"Aha! Another warrior finds their way to our fair Colosseum. Ours is the final destination for all seeking trials of intense and deadly combat.<page>All one has to do is place their mark upon their Trial Board of choice and lo! The arena's gate will open.<page>There's a small fee attached to each trial, but I'm sure as skilled a combatant as yourself will have accrued a wealth of Geo.<page>Now, before you draw your nail and rush eagerly to battle, I'll offer one quick word of advice.<page>There's a warriors' pit just below here, where others like yourself await their own trials. I'd strongly advise using it to rest up before placing your mark.<page>Oh and have no doubt, I'm a fearsome warrior myself. Don't go judging me by my size, or my current... errr... constraint. The Colosseum beckons us both! I'll be back in battle soon.",
MASK_MAKER_REPEAT,"A wonderful thing to have, a face. Not a thing with which we all are blessed. ",
XUN_SUCCESS1,"Mi'? Le'mer, you have done this thing? Is it possible? This world's cruelty, I'd thought it overwhelming, but le'mer, such great compassion. That Che's love would know her partner's heart even aeon past.",
JINN_TALK_01,"...Does It want to know of Jinn?...<page>Jinn, little know... cannot tell of self. Too young, its thought, its mind. Born to provide, to trade.<page>Will help, to trade, yes?... Bring Jinn gift. Wonderful gift.",
BRETTA_DIARY_ZOTE,"                         The Grey Prince<br>Heaving heavy breaths, flush from the exertion of battle, the figure emerged from the well. Triumph was his and trophy he bore to prove it, the fearsome skull of his vanquished opponent.<page>Startling warning he brought to the village, one that rung so true: the white saviour, thought a hero by the bugs, was a vicious beast and this shrouded grey prince was in truth the hero deserved.<page>With honour and humility he recounted his quest below, his epic journey of one purpose, to find her, to protect her, his grey maiden, his partner in darkness...",
CLOTH_TRAMWAY_DREAM_SAD,I could only hide. What warrior am I?..,
MR_MUSHROOM_SHROOMISH2,"Gungi, gungi... Mishi umo sanga. Poggi u dungo? ",
MASK_MAKER_GREET,"Is it mask or face upon the creature? In Hallownest, a difficult thing it can be to decipher.",
TISO_SHIELD,"You think this shell a defensive arm? Well I'll give you fair warning, it conceals a deadly surprise. Pray you never find out what that is.",
SHEO_REPEAT_MODEL,"Building these models takes patience and a light touch. It's worth it though, seeing the grand old Knights of Hallownest come to life before our eyes.<page>Mighty Hegemol was always my favourite. What a towering figure he was, though surprisingly soft spoken for one so large.<page>They were all impressive in their own right, of course. Fierce Dryya, kindly Isma, mysterious Ze'mer... erm, and the other one.",
SHEO_SLY,"That charm! Only the Great Nailsage could have given that to you...<page>Seeing how strong you've become... it almost makes me want to take up my nail once more.<page>But no, I should stay on my current path and keep working at my art. If the Great Nailsage ever comes by, I want to show him how far I've come.",
ORO_GREET,"You've returned, though you were not invited. <page>As my pupil, it is lawful that I allow you rest and shelter, but do not stay longer than you need to.",
ORO_REFUSE,"""Those who do not share their strength will never learn."" My master used to say that.<page>Substitute ""Geo"" for ""strength"" and you'll have my own views on the matter. Begone!",
MATO_SLY,"That charm...! Could it be?! Only the Great Nailsage himself could have bestowed such a thing!<page>Your achievements humble my own, my pupil. I myself have sworn never to lay eyes on the Nailsage again. Not until I have truly mastered his teachings.<page>But if you see him again, please... let him know that I am forever grateful.",
SHEO_GREET,"So, your travels have brought you back. What have you learnt? How have you grown?<page>Myself? I am still trying to capture something with my brush... although I'm not quite sure what that thing is.",
SHEO_REPEAT,"I have spare brushes and plenty of paint. Once you tire of the nail, feel free to join me in my art.",
MATO_REFUSE,"My pupil, why do you hesitate? Do you think yourself unworthy of my Nail Art?<page>Do not fret. I too was once like you, unsure of my own strength. Stay here with me and meditate, and once you are ready we can begin the lesson.",
ORO_REPEAT,"Rest here if you must, but do not stay longer than you need to.",
MATO_REPEAT,"Before you leave, rest and meditate with me for a while. Your company is always welcome.",
ORO_BOW,"I have taught you all I can. Go back into the world, traveller. Leave me to my solitude.",
ORO_TAUGHT,"Hmph. I must say, you are an excellent pupil.<page>Your skill with the nail, and your thirst to become stronger... you remind me of my brothers.<page>I have taught you all I can. Go back into the world, traveller, and leave me to my solitude.",
ORO_DREAM,"Brother Mato, in your lonely home at the top of the world... do you still think of me as an enemy?<page>In the future, if you will listen... I will tell you why I chose to tread this path.",
SHEO_MATO,"That Nail Art you've learnt, the Cyclone Slash. That was always Mato's favourite.<page>It must have made him ecstatic to have a pupil like you. He always wanted to pass down what he'd learnt to a new generation.<page>He was not the most skilled pupil himself, but his enthusiasm and his kindness set him apart. I'm glad he achieved what he desired for so long. To be a teacher...",
ORO_SHEO,"I see you've been taught a Nail Art by my brother Sheo. How fortunate of you.<page>Yes, he was the mightiest of the Great Nailsage's pupils, far outshining Mato and myself. My brother and my master loved him very much.<page>He was always aloof, but... not unkind. When we last spoke, he said he was going to teach himself something completely new. I wonder if he achieved that goal.",
MATO_ART,"Ah, I can see it in your eyes - you're ready to learn my Nail Art! Shall we begin the lesson immediately?",
MATO_SHEO,"Ah! So my brother Sheo has taught you his Nail Art, the Great Slash! How lucky you are to have trained with him!<page>Sheo and I were very close when we trained together under the Great Nailsage. He often spoke of becoming tired of the Nail Arts and wanting to try something new.<page>I'm glad to see he changed his mind and continues to bear the proud title of Nailmaster along with me!",
MATO_BOW,"You honour me beyond words, my pupil...<page>Thank you.",
MATO_GREET,"My pupil, you have come to visit your old master! This is an honour I scarcely deserve.<page>Please, sit. You are always welcome to meditate here with me.",
MATO_DREAM,"My brother, Sheo... how fare you in that green kingdom of thorns you call home? I think of you every time I raise my nail...<page>Do you ever close your eyes and remember the time we spent together with Oro and our master? I like to think you do...",
MATO_ORO,"That Nail Art, the Dash Slash... learnt from my brother Oro, was it not?<page>So he is still alive then. Hm. I still haven't forgotten what he owes me and I never will.<page>Oh, I'm sorry. I shouldn't bother you with such things. I'm happy that you were able to train under another Nailmaster and grow stronger, my pupil.",
SHEO_NAILSMITH,"Oh, look who's joined us! We have quite a merry crowd now, don't we?<page>This fellow came wandering in to my hut, quite distraught and on his own quest for a new calling in life.<page>We talked, and found a common love of creating and building and honing a craft. So now we make art together!<page>It's good to have company, I hadn't realised how lonely I was. It's like being with my brothers again! Stay with us, if you like!",
ORO_ART,"So what will it be, traveller? Will you pay the price asked of you, or will you leave this place unenlightened?",
ORO_MATO,"That Nail Art... you have been training with my brother Mato.<page>He has strange notions of loyalty and honour. I'm sure he was difficult and unpleasant to train under.<page>Did he mention my name to you? If he does, tell him to be patient. He'll be waiting a while longer before I give him what he wants.",
ORO_SLY,"That charm you bear... It seems the Great Nailsage has deemed you skilled enough in the Nail Arts to earn his highest esteem.<page>I do not begrudge you his love. You have earned it.<page>And perhaps by helping you along your path, I have redeemed myself... if only a little.",
ORO_MEET,"Hmph. How did you find me, down here where the world ends?<page>Yes, I know why you're here. You came to learn a Nail Art from the legendary Nailmaster Oro.<page>It is the law of the Great Nailsage that I must pass down my teachings to those who are worthy.<page>But no law forbids me from exacting a payment for my time. If you truly wish to train under me, prove it with Geo!",
